,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
21932,"frozenset({'A143', 'A171', 'A132', 'A201'})",frozenset({'A211'}),0.316,0.7,0.205,0.6487341772151898,0.926763110307414,-0.016199999999999992,0.854054054054054
22082,"frozenset({'A143', 'A152', 'A171', 'A14'})",frozenset({'A211'}),0.219,0.7,0.203,0.9269406392694065,1.3242009132420094,0.04970000000000002,4.106250000000007
22112,"frozenset({'A143', 'A152', 'A14', 'A201'})",frozenset({'A211'}),0.247,0.7,0.229,0.9271255060728746,1.3244650086755352,0.05610000000000001,4.1166666666666725
22172,"frozenset({'A143', 'A171', 'A14', 'A201'})",frozenset({'A211'}),0.277,0.7,0.253,0.9133574007220215,1.3047962867457452,0.059099999999999986,3.4624999999999955
22205,"frozenset({'A143', 'A173', 'A14', 'A201'})",frozenset({'A211'}),0.223,0.7,0.206,0.9237668161434976,1.3196668802049967,0.0499,3.9352941176470537
22232,"frozenset({'A152', 'A171', 'A14', 'A201'})",frozenset({'A211'}),0.245,0.7,0.22,0.8979591836734694,1.282798833819242,0.048500000000000015,2.9400000000000004
22264,"frozenset({'A173', 'A171', 'A14', 'A201'})",frozenset({'A211'}),0.229,0.7,0.204,0.890829694323144,1.272613849033063,0.04369999999999999,2.7479999999999967
22353,"frozenset({'A143', 'A161', 'A152', 'A171'})",frozenset({'A211'}),0.315,0.7,0.229,0.726984126984127,1.0385487528344672,0.008500000000000035,1.0988372093023255
22473,"frozenset({'A143', 'A161', 'A152', 'A201'})",frozenset({'A211'}),0.34,0.7,0.247,0.7264705882352941,1.0378151260504203,0.009000000000000008,1.0967741935483872
22563,"frozenset({'A32', 'A143', 'A161', 'A152'})",frozenset({'A211'}),0.287,0.7,0.206,0.7177700348432056,1.0253857640617223,0.005100000000000021,1.062962962962963
22654,"frozenset({'A143', 'A152', 'A171', 'A173'})",frozenset({'A211'}),0.338,0.7,0.264,0.7810650887573964,1.1158072696534236,0.027400000000000008,1.3702702702702705
22712,"frozenset({'A143', 'A152', 'A171', 'A191'})",frozenset({'A211'}),0.305,0.7,0.232,0.7606557377049181,1.0866510538641687,0.018500000000000016,1.2534246575342471
22742,"frozenset({'A143', 'A152', 'A171', 'A201'})",frozenset({'A211'}),0.479,0.7,0.36,0.7515657620041754,1.073665374291679,0.0247,1.2075630252100842
22922,"frozenset({'A143', 'A152', 'A52', 'A171'})",frozenset({'A211'}),0.259,0.7,0.211,0.8146718146718146,1.1638168781025924,0.029700000000000004,1.6187499999999997
22952,"frozenset({'A143', 'A152', 'A171', 'A61'})",frozenset({'A211'}),0.303,0.7,0.214,0.7062706270627063,1.008958038661009,0.0019000000000000128,1.0213483146067417
22982,"frozenset({'A143', 'A93', 'A152', 'A171'})",frozenset({'A211'}),0.255,0.7,0.205,0.8039215686274509,1.1484593837535013,0.026499999999999996,1.5299999999999996
23045,"frozenset({'A143', 'A152', 'A173', 'A201'})",frozenset({'A211'}),0.361,0.7,0.283,0.7839335180055401,1.1199050257222003,0.030299999999999994,1.3884615384615384
23132,"frozenset({'A143', 'A152', 'A191', 'A201'})",frozenset({'A211'}),0.33,0.7,0.249,0.7545454545454545,1.077922077922078,0.018000000000000016,1.2222222222222223
23192,"frozenset({'A32', 'A143', 'A152', 'A201'})",frozenset({'A211'}),0.297,0.7,0.211,0.7104377104377104,1.014911014911015,0.0031000000000000194,1.0360465116279072
23222,"frozenset({'A143', 'A152', 'A52', 'A201'})",frozenset({'A211'}),0.282,0.7,0.228,0.8085106382978724,1.155015197568389,0.030600000000000044,1.5666666666666673
23252,"frozenset({'A143', 'A152', 'A61', 'A201'})",frozenset({'A211'}),0.331,0.7,0.234,0.7069486404833837,1.0099266292619768,0.0023000000000000242,1.0237113402061857
23282,"frozenset({'A143', 'A152', 'A84', 'A201'})",frozenset({'A211'}),0.274,0.7,0.205,0.7481751824817517,1.0688216892596454,0.01319999999999999,1.1913043478260867
23312,"frozenset({'A143', 'A93', 'A152', 'A201'})",frozenset({'A211'}),0.307,0.7,0.247,0.8045602605863192,1.149371800837599,0.03210000000000002,1.5350000000000004
23405,"frozenset({'A143', 'A161', 'A171', 'A173'})",frozenset({'A211'}),0.304,0.7,0.214,0.7039473684210527,1.005639097744361,0.0012000000000000066,1.0133333333333336
23523,"frozenset({'A143', 'A161', 'A171', 'A201'})",frozenset({'A211'}),0.444,0.7,0.307,0.6914414414414414,0.9877734877734877,-0.00379999999999997,0.9722627737226277
23673,"frozenset({'A32', 'A143', 'A161', 'A171'})",frozenset({'A211'}),0.365,0.7,0.253,0.6931506849315069,0.9902152641878671,-0.0025000000000000022,0.9776785714285717
23766,"frozenset({'A143', 'A161', 'A173', 'A201'})",frozenset({'A211'}),0.325,0.7,0.227,0.6984615384615385,0.9978021978021979,-0.0004999999999999727,0.9948979591836736
23823,"frozenset({'A143', 'A161', 'A191', 'A201'})",frozenset({'A211'}),0.303,0.7,0.206,0.6798679867986799,0.9712399811409713,-0.006099999999999994,0.9371134020618559
23883,"frozenset({'A32', 'A143', 'A161', 'A201'})",frozenset({'A211'}),0.396,0.7,0.272,0.6868686868686869,0.9812409812409812,-0.005199999999999982,0.9580645161290323
24004,"frozenset({'A143', 'A171', 'A173', 'A191'})",frozenset({'A211'}),0.3,0.7,0.211,0.7033333333333334,1.004761904761905,0.0010000000000000009,1.01123595505618
24035,"frozenset({'A143', 'A171', 'A173', 'A201'})",frozenset({'A211'}),0.457,0.7,0.332,0.7264770240700219,1.0378243201000314,0.0121,1.0968000000000002
24212,"frozenset({'A143', 'A201', 'A171', 'A191'})",frozenset({'A211'}),0.4,0.7,0.283,0.7074999999999999,1.0107142857142857,0.0030000000000000027,1.0256410256410255
24332,"frozenset({'A192', 'A143', 'A171', 'A201'})",frozenset({'A211'}),0.279,0.7,0.202,0.7240143369175627,1.0343061955965183,0.0067000000000000115,1.087012987012987
24363,"frozenset({'A143', 'A22', 'A171', 'A201'})",frozenset({'A211'}),0.279,0.7,0.211,0.7562724014336917,1.0803891449052738,0.015699999999999992,1.2308823529411763
24392,"frozenset({'A32', 'A143', 'A171', 'A201'})",frozenset({'A211'}),0.382,0.7,0.258,0.675392670157068,0.9648466716529545,-0.009399999999999964,0.9241935483870969
24422,"frozenset({'A143', 'A52', 'A171', 'A201'})",frozenset({'A211'}),0.344,0.7,0.26,0.7558139534883722,1.0797342192691033,0.01920000000000005,1.2285714285714293
24452,"frozenset({'A143', 'A171', 'A61', 'A201'})",frozenset({'A211'}),0.411,0.7,0.269,0.6545012165450123,0.9350017379214461,-0.01869999999999994,0.86830985915493
24482,"frozenset({'A143', 'A171', 'A84', 'A201'})",frozenset({'A211'}),0.336,0.7,0.235,0.6994047619047619,0.9991496598639455,-0.00020000000000000573,0.998019801980198
24512,"frozenset({'A143', 'A93', 'A171', 'A201'})",frozenset({'A211'}),0.321,0.7,0.245,0.7632398753894081,1.090342679127726,0.020300000000000012,1.2671052631578947
24665,"frozenset({'A143', 'A191', 'A173', 'A201'})",frozenset({'A211'}),0.322,0.7,0.222,0.6894409937888198,0.9849157054125999,-0.0033999999999999864,0.9660000000000001
24725,"frozenset({'A143', 'A52', 'A173', 'A201'})",frozenset({'A211'}),0.27,0.7,0.209,0.774074074074074,1.1058201058201058,0.01999999999999999,1.3278688524590163
24755,"frozenset({'A143', 'A93', 'A173', 'A201'})",frozenset({'A211'}),0.268,0.7,0.207,0.7723880597014925,1.103411513859275,0.0194,1.3180327868852457
24843,"frozenset({'A161', 'A152', 'A171', 'A201'})",frozenset({'A211'}),0.365,0.7,0.257,0.7041095890410959,1.00587084148728,0.0015000000000000013,1.013888888888889
24933,"frozenset({'A32', 'A161', 'A152', 'A171'})",frozenset({'A211'}),0.291,0.7,0.206,0.7079037800687286,1.011291114383898,0.0023000000000000242,1.027058823529412
25023,"frozenset({'A32', 'A161', 'A152', 'A201'})",frozenset({'A211'}),0.315,0.7,0.22,0.6984126984126984,0.9977324263038548,-0.0004999999999999727,0.9947368421052631
25084,"frozenset({'A173', 'A152', 'A171', 'A201'})",frozenset({'A211'}),0.391,0.7,0.292,0.7468030690537084,1.0668615272195836,0.018299999999999983,1.1848484848484848
25232,"frozenset({'A201', 'A152', 'A171', 'A191'})",frozenset({'A211'}),0.352,0.7,0.257,0.7301136363636365,1.0430194805194808,0.010600000000000026,1.1115789473684217
25292,"frozenset({'A32', 'A152', 'A171', 'A201'})",frozenset({'A211'}),0.308,0.7,0.215,0.698051948051948,0.9972170686456401,-0.0005999999999999894,0.9935483870967743
25322,"frozenset({'A152', 'A52', 'A171', 'A201'})",frozenset({'A211'}),0.3,0.7,0.234,0.78,1.1142857142857143,0.02400000000000002,1.363636363636364
25352,"frozenset({'A152', 'A171', 'A61', 'A201'})",frozenset({'A211'}),0.358,0.7,0.243,0.6787709497206704,0.9696727853152435,-0.007599999999999996,0.9339130434782611
25382,"frozenset({'A152', 'A84', 'A171', 'A201'})",frozenset({'A211'}),0.3,0.7,0.217,0.7233333333333334,1.0333333333333334,0.007000000000000006,1.0843373493975907
25412,"frozenset({'A93', 'A152', 'A171', 'A201'})",frozenset({'A211'}),0.305,0.7,0.232,0.7606557377049181,1.0866510538641687,0.018500000000000016,1.2534246575342471
25475,"frozenset({'A173', 'A161', 'A171', 'A201'})",frozenset({'A211'}),0.341,0.7,0.234,0.6862170087976539,0.980310012568077,-0.004699999999999982,0.9560747663551402
25533,"frozenset({'A161', 'A201', 'A171', 'A191'})",frozenset({'A211'}),0.319,0.7,0.211,0.6614420062695925,0.9449171518137036,-0.012300000000000005,0.8861111111111113
25593,"frozenset({'A32', 'A161', 'A171', 'A201'})",frozenset({'A211'}),0.402,0.7,0.275,0.6840796019900498,0.9772565742714998,-0.006399999999999961,0.9496062992125988
25684,"frozenset({'A173', 'A201', 'A171', 'A191'})",frozenset({'A211'}),0.332,0.7,0.225,0.677710843373494,0.9681583476764201,-0.00739999999999999,0.9308411214953272
25744,"frozenset({'A173', 'A52', 'A171', 'A201'})",frozenset({'A211'}),0.287,0.7,0.211,0.7351916376306621,1.050273768043803,0.010100000000000026,1.1328947368421056
25773,"frozenset({'A101', 'A171', 'A201', 'A143', 'A114'})",frozenset({'A211'}),0.269,0.7,0.202,0.7509293680297398,1.0727562400424855,0.013700000000000018,1.2044776119402987
26082,"frozenset({'A152', 'A14', 'A101', 'A201', 'A143'})",frozenset({'A211'}),0.236,0.7,0.22,0.9322033898305085,1.331719128329298,0.054800000000000015,4.425000000000005
26144,"frozenset({'A14', 'A101', 'A171', 'A201', 'A143'})",frozenset({'A211'}),0.264,0.7,0.243,0.9204545454545454,1.314935064935065,0.0582,3.77142857142857
26206,"frozenset({'A152', 'A14', 'A101', 'A171', 'A201'})",frozenset({'A211'}),0.234,0.7,0.21,0.8974358974358974,1.282051282051282,0.04619999999999999,2.924999999999998
26331,"frozenset({'A152', 'A101', 'A171', 'A143', 'A161'})",frozenset({'A211'}),0.287,0.7,0.205,0.7142857142857143,1.0204081632653061,0.00410000000000002,1.0500000000000003
26517,"frozenset({'A152', 'A101', 'A201', 'A143', 'A161'})",frozenset({'A211'}),0.308,0.7,0.22,0.7142857142857143,1.0204081632653061,0.004400000000000015,1.0500000000000003
26704,"frozenset({'A152', 'A101', 'A171', 'A143', 'A173'})",frozenset({'A211'}),0.309,0.7,0.241,0.7799352750809061,1.1141932501155802,0.0247,1.3632352941176469
26826,"frozenset({'A152', 'A101', 'A171', 'A191', 'A143'})",frozenset({'A211'}),0.275,0.7,0.207,0.7527272727272726,1.0753246753246752,0.014499999999999985,1.2132352941176465
26888,"frozenset({'A152', 'A101', 'A171', 'A201', 'A143'})",frozenset({'A211'}),0.442,0.7,0.33,0.746606334841629,1.0665804783451842,0.020600000000000007,1.1839285714285717
27325,"frozenset({'A152', 'A101', 'A201', 'A143', 'A173'})",frozenset({'A211'}),0.331,0.7,0.259,0.7824773413897281,1.1178247734138973,0.02730000000000002,1.379166666666667
27384,"frozenset({'A152', 'A101', 'A191', 'A201', 'A143'})",frozenset({'A211'}),0.297,0.7,0.222,0.7474747474747475,1.067821067821068,0.01410000000000003,1.1880000000000004
27446,"frozenset({'A152', 'A101', 'A52', 'A201', 'A143'})",frozenset({'A211'}),0.256,0.7,0.205,0.8007812499999999,1.1439732142857142,0.02579999999999999,1.5058823529411758
27508,"frozenset({'A152', 'A101', 'A61', 'A201', 'A143'})",frozenset({'A211'}),0.292,0.7,0.203,0.6952054794520549,0.993150684931507,-0.0013999999999999568,0.9842696629213489
27570,"frozenset({'A152', 'A101', 'A93', 'A201', 'A143'})",frozenset({'A211'}),0.282,0.7,0.228,0.8085106382978724,1.155015197568389,0.030600000000000044,1.5666666666666673
27881,"frozenset({'A101', 'A171', 'A201', 'A143', 'A161'})",frozenset({'A211'}),0.409,0.7,0.283,0.6919315403422983,0.9884736290604262,-0.0032999999999999696,0.973809523809524
28129,"frozenset({'A101', 'A171', 'A143', 'A32', 'A161'})",frozenset({'A211'}),0.33,0.7,0.228,0.6909090909090909,0.9870129870129871,-0.002999999999999975,0.9705882352941179
28194,"frozenset({'A101', 'A201', 'A143', 'A161', 'A173'})",frozenset({'A211'}),0.296,0.7,0.207,0.6993243243243243,0.9990347490347491,-0.00019999999999997797,0.9977528089887643
28377,"frozenset({'A101', 'A143', 'A201', 'A32', 'A161'})",frozenset({'A211'}),0.356,0.7,0.243,0.6825842696629214,0.9751203852327449,-0.006199999999999983,0.9451327433628322
28565,"frozenset({'A101', 'A171', 'A201', 'A143', 'A173'})",frozenset({'A211'}),0.417,0.7,0.306,0.7338129496402878,1.0483042137718397,0.014100000000000001,1.127027027027027
28872,"frozenset({'A101', 'A171', 'A191', 'A201', 'A143'})",frozenset({'A211'}),0.363,0.7,0.259,0.7134986225895317,1.019283746556474,0.0049000000000000155,1.0471153846153847
29058,"frozenset({'A101', 'A171', 'A143', 'A201', 'A32'})",frozenset({'A211'}),0.348,0.7,0.236,0.67816091954023,0.9688013136289,-0.007599999999999968,0.9321428571428575
29120,"frozenset({'A101', 'A52', 'A171', 'A201', 'A143'})",frozenset({'A211'}),0.318,0.7,0.239,0.7515723270440251,1.073674752920036,0.016399999999999998,1.2075949367088608
29182,"frozenset({'A101', 'A171', 'A61', 'A201', 'A143'})",frozenset({'A211'}),0.369,0.7,0.24,0.6504065040650406,0.9291521486643438,-0.018299999999999983,0.858139534883721
29244,"frozenset({'A101', 'A171', 'A84', 'A201', 'A143'})",frozenset({'A211'}),0.307,0.7,0.213,0.6938110749185668,0.9911586784550954,-0.001899999999999985,0.9797872340425533
29306,"frozenset({'A101', 'A93', 'A171', 'A201', 'A143'})",frozenset({'A211'}),0.296,0.7,0.229,0.7736486486486487,1.1052123552123554,0.02180000000000004,1.3253731343283586
29371,"frozenset({'A101', 'A191', 'A201', 'A143', 'A173'})",frozenset({'A211'}),0.29,0.7,0.201,0.6931034482758621,0.9901477832512317,-0.001999999999999974,0.9775280898876407
29555,"frozenset({'A152', 'A101', 'A171', 'A201', 'A161'})",frozenset({'A211'}),0.336,0.7,0.234,0.6964285714285714,0.9948979591836735,-0.0011999999999999789,0.9882352941176471
29742,"frozenset({'A152', 'A101', 'A171', 'A201', 'A173'})",frozenset({'A211'}),0.358,0.7,0.269,0.7513966480446929,1.0734237829209898,0.018400000000000027,1.2067415730337085
29864,"frozenset({'A152', 'A101', 'A171', 'A191', 'A201'})",frozenset({'A211'}),0.32,0.7,0.233,0.728125,1.0401785714285716,0.009000000000000036,1.1034482758620692
29926,"frozenset({'A152', 'A101', 'A52', 'A171', 'A201'})",frozenset({'A211'}),0.272,0.7,0.211,0.775735294117647,1.1081932773109242,0.02059999999999998,1.3377049180327865
29988,"frozenset({'A152', 'A101', 'A171', 'A61', 'A201'})",frozenset({'A211'}),0.317,0.7,0.212,0.668769716088328,0.9553853086976115,-0.009899999999999992,0.9057142857142857
30050,"frozenset({'A152', 'A101', 'A93', 'A171', 'A201'})",frozenset({'A211'}),0.28,0.7,0.216,0.7714285714285714,1.1020408163265305,0.01999999999999999,1.3124999999999998
30177,"frozenset({'A101', 'A171', 'A201', 'A173', 'A161'})",frozenset({'A211'}),0.313,0.7,0.218,0.6964856230031948,0.9949794614331355,-0.0010999999999999899,0.9884210526315789
30361,"frozenset({'A101', 'A171', 'A201', 'A32', 'A161'})",frozenset({'A211'}),0.366,0.7,0.251,0.6857923497267759,0.9797033567525372,-0.005199999999999982,0.9547826086956522
30486,"frozenset({'A101', 'A171', 'A191', 'A201', 'A173'})",frozenset({'A211'}),0.3,0.7,0.207,0.69,0.9857142857142857,-0.0030000000000000027,0.967741935483871
30609,"frozenset({'A152', 'A171', 'A201', 'A143', 'A161'})",frozenset({'A211'}),0.3,0.7,0.216,0.72,1.0285714285714287,0.006000000000000005,1.0714285714285714
30797,"frozenset({'A152', 'A171', 'A201', 'A143', 'A173'})",frozenset({'A211'}),0.326,0.7,0.253,0.7760736196319018,1.1086765994741454,0.024800000000000016,1.3397260273972602
30856,"frozenset({'A152', 'A171', 'A191', 'A201', 'A143'})",frozenset({'A211'}),0.289,0.7,0.217,0.7508650519031143,1.072664359861592,0.014700000000000019,1.2041666666666673
30918,"frozenset({'A152', 'A171', 'A61', 'A201', 'A143'})",frozenset({'A211'}),0.291,0.7,0.204,0.7010309278350515,1.0014727540500736,0.00030000000000002247,1.0034482758620689
30984,"frozenset({'A171', 'A201', 'A143', 'A161', 'A173'})",frozenset({'A211'}),0.295,0.7,0.206,0.6983050847457627,0.9975786924939468,-0.0005000000000000004,0.9943820224719102
31167,"frozenset({'A171', 'A143', 'A201', 'A32', 'A161'})",frozenset({'A211'}),0.35,0.7,0.24,0.6857142857142857,0.979591836734694,-0.004999999999999977,0.9545454545454547
31293,"frozenset({'A171', 'A191', 'A201', 'A143', 'A173'})",frozenset({'A211'}),0.29,0.7,0.202,0.6965517241379311,0.9950738916256159,-0.0009999999999999731,0.988636363636364
31481,"frozenset({'A152', 'A101', 'A171', 'A201', 'A143', 'A173'})",frozenset({'A211'}),0.299,0.7,0.232,0.7759197324414716,1.1084567606306739,0.022700000000000026,1.338805970149254
31731,"frozenset({'A101', 'A171', 'A143', 'A201', 'A32', 'A161'})",frozenset({'A211'}),0.319,0.7,0.219,0.6865203761755486,0.9807433945364981,-0.004299999999999998,0.9570000000000002
